VIN,year,model,description,certified,convertible,M,Mileage,Location,interior,exterior,engine,fuel,transmission,drivetrain,mpg_hw,mpg_city,driving_assistance,executive,luxury_rear_seating,M_sport,price
WBA4J7C5XJBM74118,2018,4 Series,440i xDrive Gran Coupe,1,0,0,24322,OH,Black Dak Lthr w/ Oyster hglgt,Carbon Black Metallic,I-6 cyl,Other,Automatic,AWD,31,21,0,0,0,1,40000
WBA4W5C02LAE51552,2020,4 Series,430i xDrive Coupe,0,0,0,15124,OH,Cognac Lthr w/Dark Brown hglgt,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,31,21,0,0,0,0,38355
WBA4W5C58KAE51100,2019,4 Series,430i xDrive Coupe,1,0,0,6669,OH,VenetianBeige/DarkOyster,Imperial Blue Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,40000
WBA4W7C5XJAB87937,2018,4 Series,4 Series,0,0,0,12718,OH,Coral Red,Mineral Gray,I-6 cyl,Other,Automatic,RWD,32,21,0,0,0,1,40000
WBA4Z3C57JEC57970,2018,4 Series,430i xDrive Convertible,1,1,0,32463,OH,Coral Red Dakota Leather,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,32,22,0,0,0,0,45000
WBA4Z7C50JEF54246,2018,4 Series,440i xDrive Convertible,1,1,0,14029,OH,Coral Red Dakota Leather,Black Sapphire Metallic,I-6 cyl,Other,Automatic,AWD,29,20,0,1,0,1,60980
WBA5R7C57KAE82538,2019,3 Series,330i xDrive Sedan,1,0,0,9154,OH,Cognac Vernasca Leather,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,34,25,0,1,0,0,38980
WBA6D4C56JD981391,2018,6 Series,6 Series,0,0,0,38856,OH,Black,Carbon Black,V-8 cyl,Other,Automatic,RWD,25,17,1,0,0,1,51980
WBA6D6C51GG387732,2016,6 Series,650i xDrive Gran Coupe,0,0,0,54206,OH,Black Nappa Leather,Black Sapphire Metallic,V-8 cyl,Other,Automatic,AWD,24,15,1,0,0,1,38980
WBA7E4C53JGV28135,2018,7 Series,740i xDrive Sedan,1,0,0,43411,OH,Ivory White/Blk Nappa Leather,Black Sapphire Metallic,I-6 cyl,Other,Automatic,AWD,29,20,1,1,0,0,45480
WBA7F2C53JG423743,2018,7 Series,750i xDrive Sedan,1,0,0,20086,OH,Ivory White/Blk Nappa Leather,Black Sapphire Metallic,V-8 cyl,Other,Automatic,AWD,25,16,1,1,0,0,60980
WBA7F2C58KB239218,2019,7 Series,750i xDrive Sedan,1,0,0,44445,OH,Cognac Nappa Leather,Black Sapphire Metallic,V-8 cyl,Other,Automatic,AWD,25,17,1,1,0,1,60000
WBA7F2C59JG856323,2018,7 Series,ALPINA B7 xDrive,1,0,0,30946,OH,Tartufo Full Merino Leather,Azurite Black Metallic,V-8 cyl,Other,Automatic,AWD,25,16,1,0,0,0,83480
WBA8B7G56HNU37598,2017,3 Series,3 Series,0,0,0,20218,OH,Venetian Beige/Black,Glacier Silver,I-6 cyl,Other,Automatic,AWD,31,21,1,0,0,0,35000
WBA8B7G57JNU95483,2018,3 Series,340i xDrive Sedan SA,1,0,0,20886,OH,Black Dak Lthr w/ Oyster hglgt,Mineral Grey Metallic,I-6 cyl,Other,Automatic,AWD,31,21,1,0,0,1,42980
WBA8D9C59JEB35162,2018,3 Series,330i xDrive Sedan,1,0,0,27803,OH,Oyster Dakota Leather,Glacier Silver Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,1,0,0,30980
WBA8D9C5XJA013611,2018,3 Series,330i xDrive Sedan,1,0,0,37095,OH,VenetianBeige/DarkOyster,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,1,0,0,29480
WBA8D9G30HNU63134,2017,3 Series,330i xDrive Sedan SA SULEV,1,0,0,35352,OH,Oyster Dakota Leather,Melbourne Red Metallic,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,27480
WBA8D9G31HNU65572,2017,3 Series,3 Series,0,0,0,26488,OH,Black,Glacier Silver,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,27980
WBA8D9G33HNU65704,2017,3 Series,330i xDrive Sedan SA SULEV,1,0,0,20324,OH,Venetian Beige Sensatec,Jet Black,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,27480
WBA8D9G36HNU64899,2017,3 Series,3 Series,0,0,0,26603,OH,Black,Mineral Gray,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,27480
WBA8D9G54JNU70997,2018,3 Series,3 Series,0,0,0,28834,OH,Cognac,Mineral White,I-4 cyl,Other,–,AWD,33,23,0,0,0,0,30980
WBA8E5G51JNV01841,2018,3 Series,320i xDrive Sedan SA,1,0,0,19665,OH,Venetian Beige Sensatec,Mediterranean Blue Metallic,I-4 cyl,Other,Automatic,AWD,34,23,0,0,0,0,25990
WBA8K3C58JA369834,2018,3 Series,330i xDrive Sports Wagon,1,0,0,30438,OH,VenetianBeige/DarkOyster,Mediterranean Blue Metallic,I-4 cyl,Other,Automatic,AWD,33,23,0,0,0,0,35000
WBA8Y3C57JG451291,2018,3 Series,340i xDrive Gran Turismo,1,0,0,20003,OH,Black Dak Lthr w/ Oyster hglgt,Black Sapphire Metallic,I-6 cyl,Other,Automatic,AWD,29,20,0,0,0,0,40000
WBAFU7C54BC779707,2011,5 Series,535i xDrive Sedan,0,0,0,189170,OH,Oyster and Black Nappa Leather,Mojave Metallic,I-6 cyl,Other,Automatic,AWD,29,19,0,0,0,0,10000
WBAJA7C51KWW17339,2019,5 Series,5 Series,0,0,0,47643,OH,Black,Black Sapphire,I-4 cyl,Other,–,AWD,33,23,0,0,0,0,32980
WBAJA7C52JG907548,2018,5 Series,5 Series,0,0,0,32069,OH,Night Blue,Imperial Blue,I-4 cyl,Other,Automatic,AWD,33,23,1,0,0,0,37480
WBAJA7C57JWA73804,2018,5 Series,5 Series,0,0,0,43623,OH,Canberra Beige/Black,Alpine White,I-4 cyl,Other,–,AWD,33,23,0,0,0,0,34480
WBAJA7C57KWW18057,2019,5 Series,530i xDrive Sedan,1,0,0,38025,OH,Black Dakota Leather,Jet Black,I-4 cyl,Other,Automatic,AWD,33,23,0,0,0,0,34980
WBAJB1C57JB084655,2018,5 Series,530e xDrive iPerformance,1,0,0,38759,OH,Night Blue Dakota Leather,Bluestone Metallic,I-4 cyl,Gasoline,Automatic,AWD,–,–,1,0,0,1,36980
WBAJB9C52JB036849,2018,5 Series,M550i xDrive Sedan,1,0,1,36066,OH,Ivory White Nappa Leather,Rhodonite Silver Metallic,V-8 cyl,Other,Automatic,AWD,25,16,1,1,0,0,55980
WBAJE7C32HG889615,2017,5 Series,5 Series,0,0,0,45706,OH,Black,Jet Black,I-6 cyl,Other,Automatic,AWD,29,20,0,0,0,0,35980
WBAJE7C51KWW18155,2019,5 Series,5 Series,0,0,0,30983,OH,Black,Alpine White,I-6 cyl,Other,Automatic,AWD,29,21,1,1,0,1,47980
WBAJR7C01LWW65406,2020,5 Series,5 Series,0,0,0,22638,OH,Black,Alpine White,I-4 cyl,Other,Automatic,AWD,31,24,0,0,0,0,43980
WBAJR7C03LWW64869,2020,5 Series,5 Series,0,0,0,23627,OH,Black,Dark Graphite,I-4 cyl,Other,Automatic,AWD,31,24,0,0,0,0,45000
WBAJR7C07LCD10566,2020,5 Series,5 Series,0,0,0,25550,OH,Cognac,Alpine White,I-4 cyl,Other,Automatic,AWD,31,24,0,0,0,0,42420
WBAJV6C53JBK06870,2018,6 Series,6 Series,0,0,0,17119,OH,Black,Black Sapphire,I-6 cyl,Other,–,AWD,28,20,0,0,0,0,46480
WBAJV6C54KBK08693,2019,6 Series,640i xDrive Gran Turismo,1,0,0,24233,OH,Black Dakota Leather,Alpine White,I-6 cyl,Other,Automatic,AWD,28,20,0,0,0,1,47980
WBS3R9C52HK709813,2017,4 Series,M4 Coupe,1,0,1,49408,OH,Black Extended Merino Leather,Black Sapphire Metallic,I-6 cyl,Other,Manual,RWD,24,17,1,1,0,0,50980
WBS3R9C54FK331121,2015,4 Series,M4 Coupe,0,0,1,25654,OH,Cloth/Leather Carbonstructure,Mineral White Metallic,I-6 cyl,Other,Manual,RWD,26,17,0,0,0,0,43980
WBS8M9C56J5K99199,2018,3 Series,M3 Sedan,1,0,1,23398,OH,Black Full Merino Leather,Black Sapphire Metallic,I-6 cyl,Other,Manual,RWD,24,17,0,1,0,0,63980
WBSJF0C50KB284160,2019,5 Series,M5 Competition,1,0,1,9022,OH,Black Full Merino Leather,Black Sapphire Metallic,V-8 cyl,Other,Automatic,AWD,21,15,1,1,0,0,105000
WBSJF0C59KB447405,2019,5 Series,M5 Competition,1,0,1,10206,OH,Black Extended Merino Leather,Alpine White,V-8 cyl,Other,Automatic,AWD,21,15,1,1,0,0,105000
WBXHT3C36H5F71045,2017,X1,X1 xDrive28i SULEV,0,0,0,116567,OH,Black with Blue Dakota Leather,Estoril Blue Metallic,I-4 cyl,Other,Automatic,AWD,31,22,1,0,0,1,17480
WBXHT3C51K5N02768,2019,X1,X1 xDrive28i,1,0,0,19135,OH,Black with Blue Dakota Leather,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,1,37980
WBXHT3C54K3H35638,2019,X1,X1 xDrive28i,1,0,0,12041,OH,Oyster Perforated Dakota,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,1,38480
WBXHT3C59K5L36807,2019,X1,X1 xDrive28i,1,0,0,18156,OH,Black Perforated Dakota Leathe,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,31,22,0,0,0,1,38485
WBXJG9C09L5R28562,2020,X1,X1,0,0,0,19709,OH,Oyster/Black,Jet Black,I-4 cyl,Other,–,AWD,31,23,0,0,0,0,37785
WBXYJ1C05L5P71694,2020,X2,X2,0,0,0,14083,OH,Black,Glacier Silver,I-4 cyl,Other,–,AWD,31,24,0,0,0,0,37095
WBXYJ1C09L5P85467,2020,X2,X2 xDrive28i,0,0,0,4916,OH,Black SensaTec,Black Sapphire Metallic,I-4 cyl,Other,Automatic,AWD,31,24,0,0,0,0,36995
WBXYJ5C35JEF73912,2018,X2,X2,0,0,0,15106,OH,Oyster,Sunset Orange,I-4 cyl,Other,–,AWD,31,21,0,0,0,0,33980
WBY1Z8C31HV894909,2017,i3,i3,0,0,0,19917,OH,Brown Giga Cassia/Carum Spice,Ionic Silver w/BMW i Frozen Blue Accent,-,Gasoline,Automatic,RWD,–,–,0,0,0,0,22480
WBY1Z8C37HV894249,2017,i3,i3,0,0,0,23766,OH,Deka Gray/BMW i Blue Highlight,Platinum Silver w/BMW i Frozen Blue Accent,-,Gasoline,Automatic,RWD,–,–,0,0,0,0,21980
WBY2Z2C35HV676733,2017,i8,i8,1,0,0,22917,OH,Tera Dalbergia Brwon Leather,Crystal White w/Frozen Grey,I-3 cyl,Other,Automatic,AWD,–,–,0,0,0,0,86980
WBY2Z4C5XKVB81855,2019,i8,i8,0,0,0,29905,OH,Giga Amido Full Perforated Lea,Crystal White w/Frozen Grey,I-3 cyl,Other,Automatic,AWD,–,–,0,0,0,0,105000
WBY2Z6C56KVG98002,2019,i8,i8 Roadster,1,0,0,8378,OH,E-Copper Exclusive Leaher,Crystal White w/Frozen Grey,I-3 cyl,Other,Automatic,AWD,–,–,0,0,0,0,121980
3MW5R7J00M8B47835,2021,3 Series,330i xDrive Sedan NA,0,0,0,4131,OH,Canberra Beige SensaTec,Alpine White,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,45324
3MW5R7J05M8B47572,2021,3 Series,330i xDrive Sedan NA,0,0,0,4012,OH,Black SensaTec,Black Sapphire Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,45994
WBA4W7C57KAG52157,2019,4 Series,440i Coupe,1,0,0,14893,CA,Cognac Lr DkBrwnHghlt/CgncDash,Imperial Blue Metallic,I-6 cyl,Other,Automatic,RWD,32,21,1,1,0,0,42999
WBA4W7C57KAG52160,2019,4 Series,440i Coupe,1,0,0,10755,CA,Black Dak Lthr w/ Oyster hglgt,Black Sapphire Metallic,I-6 cyl,Other,Automatic,RWD,32,21,0,1,0,0,44999
WBA4W9C56JAF93869,2018,4 Series,440i xDrive Coupe,1,0,0,26114,CA,Coral Red Dakota Leather,Mineral Grey Metallic,I-6 cyl,Other,Automatic,AWD,31,21,0,1,0,1,40999
WBA53BH04MCF25631,2021,5 Series,530i Sedan,0,0,0,3639,CA,Black Perforated SensaTec,Alpine White,I-4 cyl,Other,Automatic,RWD,33,25,0,0,0,0,45997
WBA7E2C55JG742323,2018,7 Series,740i Sedan,1,0,0,24164,CA,Ivory White/Blk Nappa Leather,Black Sapphire Metallic,I-6 cyl,Other,Automatic,RWD,29,21,1,1,0,0,46999
WBA7F0C56JGM23935,2018,7 Series,750i Sedan,1,0,0,34447,CA,Black Nappa Leather,Dark Graphite Metallic,V-8 cyl,Other,Automatic,RWD,25,17,1,1,0,0,49496
WBA7F0C57KGM24531,2019,7 Series,750i Sedan,1,0,0,43142,CA,Black Nappa Leather,Magellan Gray Metallic,V-8 cyl,Other,Automatic,RWD,26,18,1,1,0,1,57999
WBA7F0C58KGM24697,2019,7 Series,750i Sedan,1,0,0,13845,CA,Cognac Nappa Leather,Black Sapphire Metallic,V-8 cyl,Other,Automatic,RWD,26,18,0,0,0,1,63999
WBA7U2C00MCF85869,2021,7 Series,750i,0,0,0,3000,CA,Black Nappa Leather,Black Sapphire Metallic,V-8 cyl,Other,–,AWD,24,17,1,0,0,1,99442
WBA8A3C5XJA492330,2018,3 Series,320i xDrive Sedan,1,0,0,25845,CA,Black SensaTec,Mineral Grey Metallic,I-4 cyl,Other,Automatic,AWD,34,23,0,0,0,0,24999
WBA8A9C50JAH12080,2018,3 Series,320i Sedan,1,0,0,35629,CA,Black SensaTec,Alpine White,I-4 cyl,Other,Automatic,RWD,35,24,0,0,0,0,23499
WBA8A9C53JK623403,2018,3 Series,320i Sedan,1,0,0,42207,CA,Black SensaTec,Alpine White,I-4 cyl,Other,Automatic,RWD,35,24,0,0,0,0,23499
WBA8B9C50JEE81316,2018,3 Series,330i Sedan,1,0,0,14011,CA,Coral Red Dakota Leather,Mineral Grey Metallic,I-4 cyl,Other,Automatic,RWD,34,24,1,1,0,1,30999
WBA8B9G39HNU56303,2017,3 Series,330i Sedan SA SULEV,1,0,0,37998,CA,Black SensaTec,Melbourne Red Metallic,I-4 cyl,Other,Automatic,RWD,34,23,1,0,0,0,22999
WBA8B9G3XHNU54768,2017,3 Series,330i,0,0,0,27383,CA,Tan,Mineral White Metallic,I-4 cyl,Other,–,RWD,34,23,0,0,0,0,25999
WBA8B9G52JNV00262,2018,3 Series,330i Sedan SA,1,0,0,13376,CA,Black SensaTec,Mineral Grey Metallic,I-4 cyl,Other,Automatic,RWD,34,24,0,0,0,0,25998
3MW5R7J05M8B53825,2021,3 Series,330i xDrive Sedan NA,0,0,0,4337,OH,Black SensaTec,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,44672
3MW5R7J05M8B54554,2021,3 Series,330i xDrive Sedan NA,0,0,0,4422,OH,Canberra Beige SensaTec,Phytonic Blue Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,44775
3MW5R7J08M8B54077,2021,3 Series,330i xDrive Sedan NA,0,0,0,4156,OH,Oyster Vernasca Leather,Mineral White Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,45696
3MW5R7J09M8B47493,2021,3 Series,330i xDrive Sedan NA,0,0,0,4100,OH,Canberra Beige SensaTec,Alpine White,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,34,25,1,0,0,0,44674
3MW5U9J00M8B49062,2021,3 Series,M340i xDrive Sedan NA,0,0,1,4295,OH,Cognac Vernasca Leather,Alpine White,3.0L I6,Gasoline,Automatic,AWD,31,22,1,0,0,0,58801
5UXCR6C00M9E79816,2021,X5,X5 xDrive40i,0,0,0,4679,OH,Canberra Beige/Black SensaTec,Black Sapphire Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,64244
5UXCR6C02M9F38882,2021,X5,X5 xDrive40i,0,0,0,4510,OH,Black SensaTec,Arctic Grey Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,62990
5UXCR6C03M9E79017,2021,X5,X5 xDrive40i,0,0,0,4087,OH,Cognac Vernasca Leather,Mineral White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,64944
5UXCR6C03M9E81012,2021,X5,X5 xDrive40i,0,0,0,4309,OH,Cognac Vernasca Leather,Mineral White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,64937
5UXCR6C04M9E78412,2021,X5,X5 xDrive40i,0,0,0,4849,OH,Coffee Vernasca Leather,Mineral White Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,69495
5UXCR6C06M9E64284,2021,X5,X5 xDrive40i,0,0,0,4051,OH,Canberra Beige/Black SensaTec,Dark Graphite Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,62468
5UXCR6C0XM9F34479,2021,X5,X5 xDrive40i,0,0,0,4180,OH,Black SensaTec,Jet Black,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,25,21,0,0,0,0,62985
5UXKR0C35H0V83843,2017,X5,X5 xDrive35i,1,0,0,34390,OH,Black SensaTec,Black Sapphire Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,1,0,0,0,37885
5UXKR0C50J0X97808,2018,X5,X5 xDrive35i,1,0,0,30852,OH,Criollo Brown Merino Leather,Imperial Blue Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,24,18,0,0,0,0,45444
5UXKS4C53J0Z89820,2018,X5,X5 xDrive35d,1,0,0,26032,OH,Black Dakota Leather,Black Sapphire Metallic,3.0L I6 DOHC 24V Advanced Diesel,Diesel,Automatic,AWD,29,23,0,0,0,1,48984
5UXKT0C35H0S81034,2017,X5,X5 xDrive40e iPerformance,0,0,0,38309,OH,Black Dakota Leather,Alpine White,2.0L I4 DOHC,Gasoline,Automatic,AWD,–,–,1,0,0,0,33960
5UXTR9C5XJLD60215,2018,X3,X3 xDrive30i,1,0,0,18842,OH,Black SensaTec,Jet Black,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,22,0,0,0,0,37684
5UXTS1C07M9F39565,2021,X3,X3 xDrive30e,0,0,0,4397,OH,Black Vernasca Leather,Alpine White,2.0L I4 Hybrid Turbocharged DOHC 16V LEV3-SULEV30,Gasoline,Automatic,AWD,–,–,0,0,0,0,52259
5UXTY5C00M9E50622,2021,X3,X3 xDrive30i,0,0,0,4317,OH,Canberra Beige/Black SensaTec,Black Sapphire Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,23,0,0,0,0,48687
5UXTY5C05M9E54679,2021,X3,X3 xDrive30i,0,0,0,4022,OH,Canberra Beige/Black SensaTec,Dark Graphite Metallic,2.0L I4 TwinPower Turbo,Gasoline,Automatic,AWD,29,23,0,0,0,0,48471
WBA13BJ02MCF31999,2021,5 Series,530i xDrive Sedan,0,0,0,4338,OH,Cognac Perforated SensaTec,Alpine White,2.0L 4-Cylinder,Gasoline,Automatic,AWD,32,23,0,0,0,0,57534
WBA4E5C57HG189074,2017,4 Series,440i xDrive Gran Coupe,0,0,0,55640,OH,Black Dakota Leather w bl st,Glacier Silver Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,1,0,0,0,27380
WBA4J3C53JBG95538,2018,4 Series,430i xDrive Gran Coupe,1,0,0,29447,OH,Black SensaTec,Estoril Blue Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,1,33322
WBA4J7C57JBH14969,2018,4 Series,440i xDrive Gran Coupe,1,0,0,34760,OH,Black Dak Lthr w/ Oyster hglgt,Glacier Silver Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,0,0,0,0,36958
WBA5A7C51FD626142,2015,5 Series,528i xDrive Sedan,0,0,0,60428,OH,Mocha Nappa Leather,Imperial Blue Metallic,2.0L I4,Gasoline,Automatic,AWD,33,22,1,0,0,0,20782
WBA73AK05L7F88448,2020,2 Series,228xi Gran Coupe,0,0,0,4299,OH,Black SensaTec,Melbourne Red Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,0,0,0,0,38340
WBA73AK07L7F87060,2020,2 Series,2 Series,0,0,0,4284,OH,Oyster/Black SensaTec,Mineral Grey Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,0,0,0,0,38572
WBA73BJ0XMWX04111,2021,5 Series,540i xDrive Sedan,0,0,0,4290,OH,Canberra Beige Perforated Sens,Dark Graphite Metallic,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70,Gasoline,Automatic,AWD,31,23,0,0,0,0,63291
WBA7E4C57JGV24122,2018,7 Series,740i xDrive Sedan,1,0,0,28071,OH,Zagora Beige Nappa Leather,Black Sapphire Metallic,3.0L I6 DOHC 24V TwinPower Turbo,Gasoline,Automatic,AWD,29,20,1,1,0,0,49864
WBA8B7G51JNU95334,2018,3 Series,340i xDrive Sedan SA,1,0,0,31727,OH,Black Dak Lthr w/ Oyster hglgt,Glacier Silver Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,1,0,0,1,38468
WBA8B7G59JNU94867,2018,3 Series,340i xDrive Sedan SA,1,0,0,9329,OH,Oyster Dakota Leather,Mineral Grey Metallic,3.0L 6-Cylinder DOHC 24V Turbocharged,Gasoline,Automatic,AWD,31,21,1,1,0,0,39832
WBA8D9G54JNU71258,2018,3 Series,330i xDrive Sedan SA,1,0,0,24101,OH,Coral Red Dakota Leather,Alpine White,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,1,32384
WBA8D9G57JNU69925,2018,3 Series,330i xDrive Sedan SA,1,0,0,35060,OH,Black SensaTec/Red Stitching,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,28384
WBA8D9G59JNU69473,2018,3 Series,330i xDrive Sedan SA,1,0,0,28390,OH,Black SensaTec,Glacier Silver Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,1,32272
WBA8J1C36HA018548,2017,3 Series,328d xDrive Sports Wagon,1,0,0,30724,OH,Black Dak Lthr w/ Oyster hglgt,Alpine White,2.0L 4-Cylinder DOHC 16V Turbocharged,Diesel,Automatic,AWD,40,30,1,0,0,0,36462
WBA8K3C51JA485764,2018,3 Series,330i xDrive Sports Wagon,1,0,0,29310,OH,Black Dak Lthr w/ Oyster hglgt,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V Turbocharged,Gasoline,Automatic,AWD,33,23,0,0,0,0,34553
WBACN33441LK46450,2001,Z3,Z3 roadster 2.5,0,0,0,84200,OH,TANIN RED LEATHER/BLACK TRIM,BRIGHT RED II,2.5L I6 SMPI DOHC,Gasoline,Manual,RWD,27,20,0,0,0,0,13484
WBAJA7C53JWA73654,2018,5 Series,530i xDrive Sedan,1,0,0,17106,OH,Black Dakota Leather,Glacier Silver Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,1,0,0,0,39994
WBAJA7C54JWA72030,2018,5 Series,530i xDrive Sedan,1,0,0,28577,OH,Black Dakota Leather,Glacier Silver Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,1,0,0,0,38964
WBAJA7C57JG908050,2018,5 Series,5 Series,1,0,0,36407,OH,Black Dakota Leather,Dark Graphite Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,33,23,1,0,0,0,37712
WBAJB1C53JB084989,2018,5 Series,530e xDrive iPerformance,1,0,0,41182,OH,Ivory White Nappa Leather,Bluestone Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,–,–,1,1,0,0,35448
WBAJE7C54JWC55738,2018,5 Series,540i xDrive Sedan,1,0,0,39832,OH,Black Dakota Leather,Bluestone Metallic,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70 335hp,Gasoline,Automatic,AWD,29,20,1,0,0,0,39988
WBAJE7C59JG892017,2018,5 Series,540i xDrive Sedan,1,0,0,25526,OH,Cognac Dakota Leather,Mineral White Metallic,3.0L I6 Turbocharged DOHC 24V LEV3-ULEV70 335hp,Gasoline,Automatic,AWD,29,20,1,0,0,0,42498
WBAJR7C09LWW79490,2020,5 Series,530i xDrive Sedan,0,0,0,4357,OH,Black SensaTec,Glacier Silver Metallic,2.0L 4-Cylinder,Gasoline,Automatic,AWD,31,24,0,0,0,0,48990
WBSAE0C00LBM08470,2020,8 Series,M8 Competition Coupe,0,0,1,2020,OH,White/Tartufo Full Merino,Black Sapphire Metallic,4.4L V8,Gasoline,Automatic,AWD,21,15,1,0,0,0,133980
WBXJG9C07M5S28959,2021,X1,X1 xDrive28i,0,0,0,4531,OH,Oyster/Black SensaTec,Alpine White,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,23,0,0,0,0,39990
WBXYJ1C07L5P76492,2020,X2,X2,0,0,0,4445,OH,Black SensaTec,Mineral Grey Metallic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,24,0,0,0,0,38612
WBXYJ1C0XL5P11569,2020,X2,X2,0,0,0,5098,OH,Black SensaTec,Black Sapphire Metallic,2.0L 4-Cylinder DOHC 16V TwinPower Turbo,Gasoline,Automatic,AWD,31,24,0,0,0,0,39802
5UXTR9C5XKLP81723,2019,X3,X3 xDrive30i,1,0,0,24408,OH,Black Vernasca Leather,Glacier Silver Metallic,4 Cyl - 2 L,Gasoline,Automatic,AWD,29,22,1,0,0,0,38081
WBA4W9C56KAF94473,2019,4 Series,440i xDrive Coupe,1,0,0,30078,OH,Leather Dakota Black/Blue Stit,Black Sapphire Metallic,6 Cyl - 3 L,Gasoline,Automatic,AWD,31,21,0,1,0,1,42989
WBA7F2C50JG423652,2018,7 Series,750i xDrive Sedan,1,0,0,26491,OH,Black Nappa Leather,Jet Black,8 Cyl - 4.4 L,Gasoline,Automatic,AWD,25,16,1,0,0,0,60250
WBAJE7C57JWC56138,2018,5 Series,540i xDrive Sedan,1,0,0,47467,OH,Canberra Beg/Blk Dak Cont Stic,Mineral White Metallic,6 Cyl - 3 L,Gasoline,Automatic,AWD,29,20,1,0,0,0,41700
WBAJR7C07LWW84350,2020,5 Series,5 Series,0,0,0,5016,OH,Black,Glacier Silver Metallic,4 Cyl - 2 L,Gasoline,–,AWD,31,24,0,0,0,0,52699
3MW5R7J0XL8B09754,2020,3 Series,330i xDrive Sedan NA,1,0,0,9751,MI,Canberra Beige SensaTec,Jet Black,I-4 cyl,Other,Automatic,AWD,34,25,0,0,0,0,49520
5UX2V1C07M9E10213,2021,X4,X4 xDrive30i,1,0,0,6913,MI,Black SensaTec,Alpine White,I-4 cyl,Other,Automatic,AWD,29,23,0,0,0,0,56345
